# year, so_abs_clim
1.9071038251366121,36.112633
1.9098360655737705,36.108814
1.9125683060109289,36.10004
1.9153005464480874,36.096592
1.918032786885246,36.09941
1.9207650273224044,36.095917
1.9234972677595628,36.08773
1.9262295081967213,36.078598
1.92896174863388,36.07608
1.9316939890710383,36.07597
1.9344262295081966,36.066147
1.9371584699453552,36.056664
1.9398907103825138,36.052807
1.9426229508196722,36.04817
1.9453551912568305,36.04699
1.9480874316939891,36.041607
1.9508196721311475,36.043392
1.9535519125683058,36.035522
1.9562841530054644,36.03597
1.959016393442623,36.032906
1.9617486338797814,36.02807
1.9644808743169397,36.03065
1.9672131147540983,36.02769
1.969945355191257,36.020973
1.9726775956284153,36.01878
1.9754098360655736,36.018463
1.9781420765027322,36.01115
1.9808743169398908,36.00289
1.9836065573770492,36.001476
1.9863387978142075,36.00351
1.989071038251366,36.004402
1.9918032786885247,36.003113
1.994535519125683,36.000397
1.9972677595628414,36.000923
2.0,36.011906
2.0027322404371586,36.032063
2.0054644808743167,36.025116
2.0081967213114753,36.03079
2.010928961748634,36.042564
2.0136612021857925,36.0466
2.0163934426229506,36.048748
2.019125683060109,36.048035
2.021857923497268,36.046703
2.0245901639344264,36.042664
2.0273224043715845,36.04724
2.030054644808743,36.053284
2.0327868852459017,36.053085
2.0355191256830603,36.042564
2.0382513661202184,36.046944
2.040983606557377,36.04574
2.0437158469945356,36.04789
2.046448087431694,36.04389
2.0491803278688523,36.02955
2.051912568306011,36.04732
2.0546448087431695,36.054382
2.057377049180328,36.05082
2.060109289617486,36.050957
2.0628415300546448,36.056377
2.0655737704918034,36.05453
2.068306010928962,36.05246
2.07103825136612,36.04618
2.0737704918032787,36.04389
2.0765027322404372,36.04267
2.079234972677596,36.042645
2.081967213114754,36.04603
2.0846994535519126,36.04865
2.087431693989071,36.064987
2.0901639344262297,36.057037
2.092896174863388,36.056366
2.0956284153005464,36.05258
2.098360655737705,36.055115
2.1010928961748636,36.055786
2.1038251366120218,36.04191
2.1065573770491803,36.046886
2.109289617486339,36.050186
2.112021857923497,36.051765
2.1147540983606556,36.045307
2.1174863387978142,36.050743
2.120218579234973,36.058388
2.122950819672131,36.05542
2.1256830601092895,36.036346
2.128415300546448,36.03495
2.1311475409836067,36.03764
2.133879781420765,36.046993
2.1366120218579234,36.036102
2.139344262295082,36.027435
2.1420765027322406,36.02128
2.1448087431693987,36.03207
2.1475409836065573,36.01366
2.150273224043716,36.013397
2.1530054644808745,36.021904
2.1557377049180326,36.0273
2.158469945355191,36.015568
2.16120218579235,36.014748
2.1639344262295084,36.015633
2.1666666666666665,36.018528
2.169398907103825,35.99734
2.1721311475409837,35.99359
2.1748633879781423,36.013493
2.1775956284153004,35.99762
2.180327868852459,35.995354
2.1830601092896176,36.00173
2.185792349726776,35.992264
2.1885245901639343,35.979454
2.191256830601093,35.986042
2.1939890710382515,35.977867
2.19672131147541,35.98239
2.199453551912568,35.972897
2.202185792349727,35.96958
2.2049180327868854,35.9902
2.2076502732240435,35.985516
2.210382513661202,35.981285
2.2131147540983607,35.968544
2.2158469945355193,35.950043
2.2185792349726774,35.955345
2.221311475409836,35.952477
2.2240437158469946,35.958668
2.226775956284153,35.953606
2.2295081967213113,35.93944
2.23224043715847,35.95213
2.2349726775956285,35.964252
2.237704918032787,35.966946
2.240437158469945,35.961227
2.2431693989071038,35.960175
2.2459016393442623,35.95232
2.248633879781421,35.92784
2.251366120218579,35.923943
2.2540983606557377,35.938004
2.2568306010928962,35.935734
2.259562841530055,35.92455
2.262295081967213,35.90736
2.2650273224043715,35.90714
2.26775956284153,35.898537
2.2704918032786887,35.88082
2.273224043715847,35.894947
2.2759562841530054,35.901634
2.278688524590164,35.879677
2.281420765027322,35.862663
2.2841530054644807,35.87733
2.2868852459016393,35.86966
2.289617486338798,35.85431
2.2923497267759565,35.844685
2.2950819672131146,35.836674
2.297814207650273,35.839962
2.300546448087432,35.84989
2.30327868852459,35.846165
2.3060109289617485,35.839687
2.308743169398907,35.842327
2.3114754098360657,35.838646
2.3142076502732243,35.820213
2.3169398907103824,35.81983
2.319672131147541,35.82037
2.3224043715846996,35.81492
2.3251366120218577,35.820408
2.3278688524590163,35.830635
2.330601092896175,35.822327
2.3333333333333335,35.818108
2.3360655737704916,35.799957
2.33879781420765,35.79919
2.341530054644809,35.80268
2.3442622950819674,35.799244
2.3469945355191255,35.792824
2.349726775956284,35.790527
2.3524590163934427,35.78582
2.3551912568306013,35.767353
2.3579234972677594,35.758842
2.360655737704918,35.73809
2.3633879781420766,35.74574
2.366120218579235,35.727486
2.3688524590163933,35.736423
2.371584699453552,35.74746
2.3743169398907105,35.758984
2.3770491803278686,35.755337
2.379781420765027,35.754986
2.3825136612021858,35.753525
2.3852459016393444,35.74714
2.387978142076503,35.7505
2.390710382513661,35.74258
2.3934426229508197,35.730175
2.3961748633879782,35.735504
2.3989071038251364,35.737408
2.401639344262295,35.740578
2.4043715846994536,35.743237
2.407103825136612,35.73687
2.4098360655737707,35.740227
2.412568306010929,35.743237
2.4153005464480874,35.73524
2.418032786885246,35.75625
2.420765027322404,35.75614
2.4234972677595628,35.75696
2.4262295081967213,35.752354
2.42896174863388,35.734596
2.431693989071038,35.75098
2.4344262295081966,35.759766
2.4371584699453552,35.762157
2.439890710382514,35.763947
2.442622950819672,35.771393
2.4453551912568305,35.776066
2.448087431693989,35.780266
2.4508196721311477,35.782555
2.453551912568306,35.779198
2.4562841530054644,35.778664
2.459016393442623,35.7788
2.4617486338797816,35.783848
2.4644808743169397,35.78841
2.4672131147540983,35.79027
2.469945355191257,35.791832
2.4726775956284155,35.793724
2.4754098360655736,35.795185
2.478142076502732,35.797783
2.480874316939891,35.802525
2.4836065573770494,35.804714
2.4863387978142075,35.80604
2.489071038251366,35.808483
2.4918032786885247,35.81091
2.494535519125683,35.81231
2.4972677595628414,35.815353
2.5,35.82126
2.5027322404371586,35.82483
2.505464480874317,35.827282
2.5081967213114753,35.829494
2.510928961748634,35.833103
2.5136612021857925,35.837395
2.5163934426229506,35.839825
2.519125683060109,35.842262
2.521857923497268,35.846626
2.5245901639344264,35.851658
2.527322404371585,35.853935
2.530054644808743,35.855392
2.5327868852459017,35.8592
2.5355191256830603,35.862465
2.5382513661202184,35.86634
2.540983606557377,35.869343
2.5437158469945356,35.87278
2.546448087431694,35.8778
2.5491803278688527,35.88273
2.551912568306011,35.888466
2.5546448087431695,35.892117
2.557377049180328,35.895874
2.560109289617486,35.90191
2.5628415300546448,35.906105
2.5655737704918034,35.908806
2.5683060109289615,35.91294
2.57103825136612,35.91672
2.5737704918032787,35.920326
2.5765027322404372,35.923576
2.579234972677596,35.92556
2.581967213114754,35.92933
2.5846994535519126,35.92816
2.587431693989071,35.932392
2.5901639344262293,35.935806
2.592896174863388,35.939316
2.5956284153005464,35.94352
2.598360655737705,35.948097
2.6010928961748636,35.95103
2.6038251366120218,35.954456
2.6065573770491803,35.958065
2.609289617486339,35.96098
2.612021857923497,35.96375
2.6147540983606556,35.966946
2.6174863387978142,35.97004
2.620218579234973,35.972805
2.6229508196721314,35.975796
2.6256830601092895,35.979233
2.628415300546448,35.98278
2.6311475409836067,35.985573
2.633879781420765,35.989197
2.6366120218579234,35.994453
2.639344262295082,35.999817
2.6420765027322406,36.00295
2.644808743169399,36.005276
2.6475409836065573,36.009773
2.650273224043716,36.0139
2.6530054644808745,36.01791
