# year, O3_TA_clim
2.527322404371585,2426.9924
2.530054644808743,2427.1199
2.5327868852459017,2427.3936
2.5355191256830603,2427.573
2.5382513661202184,2427.8484
2.540983606557377,2428.0852
2.5437158469945356,2428.2603
2.546448087431694,2428.599
2.5491803278688527,2428.9465
2.551912568306011,2429.3247
2.5546448087431695,2429.5266
2.557377049180328,2429.6938
2.560109289617486,2430.0488
2.5628415300546448,2430.3184
2.5655737704918034,2430.474
2.5683060109289615,2430.7578
2.57103825136612,2430.9849
2.5737704918032787,2431.1187
2.5765027322404372,2431.3098
2.579234972677596,2431.4897
2.581967213114754,2431.766
2.5846994535519126,2432.0657
2.587431693989071,2432.3013
2.5901639344262293,2432.5227
2.592896174863388,2432.813
2.5956284153005464,2433.1074
2.598360655737705,2433.3145
2.6010928961748636,2433.4644
2.6038251366120218,2433.7876
2.6065573770491803,2434.0806
2.609289617486339,2434.365
2.612021857923497,2434.6243
2.6147540983606556,2434.8848
2.6174863387978142,2435.0767
2.620218579234973,2435.3464
2.6229508196721314,2435.616
2.6256830601092895,2435.793
2.628415300546448,2435.9685
2.6311475409836067,2436.2144
2.633879781420765,2436.535
2.6366120218579234,2436.833
2.639344262295082,2437.1536
2.6420765027322406,2437.4333
2.644808743169399,2437.5718
2.6475409836065573,2437.684
2.650273224043716,2437.9692
2.6530054644808745,2438.2358
2.6557377049180326,2438.4546
2.658469945355191,2438.6787
2.66120218579235,2438.8975
2.663934426229508,2439.1086
2.6666666666666665,2439.3242
2.669398907103825,2439.562
2.6721311475409837,2439.7449
2.6748633879781423,2439.926
2.6775956284153004,2440.1707
2.680327868852459,2440.4045
2.6830601092896176,2440.648
2.6857923497267757,2440.903
2.6885245901639343,2441.1018
2.691256830601093,2441.3757
2.6939890710382515,2441.6843
2.69672131147541,2441.9106
2.699453551912568,2442.1802
2.702185792349727,2442.4634
2.7049180327868854,2442.7075
2.7076502732240435,2442.9536
2.710382513661202,2443.189
2.7131147540983607,2443.4546
2.7158469945355193,2443.6958
2.718579234972678,2443.9294
2.721311475409836,2444.1716
2.7240437158469946,2444.396
2.726775956284153,2444.65
2.7295081967213113,2444.9478
2.73224043715847,2445.2317
