# year, O3_c_clim
2.69672131147541,2105.226
2.699453551912568,2105.4792
2.702185792349727,2105.6199
2.7049180327868854,2105.643
2.7076502732240435,2105.883
2.710382513661202,2106.217
2.7131147540983607,2106.5037
2.7158469945355193,2106.6714
2.718579234972678,2106.7976
2.721311475409836,2106.9717
2.7240437158469946,2107.2131
2.726775956284153,2107.5425
2.7295081967213113,2107.6802
2.73224043715847,2107.8347
2.7349726775956285,2108.0903
2.737704918032787,2108.091
2.7404371584699456,2108.1646
2.7431693989071038,2108.3828
2.7459016393442623,2108.6804
2.748633879781421,2108.8096
2.751366120218579,2108.842
2.7540983606557377,2109.062
2.7568306010928962,2109.2368
2.7595628415300544,2109.3262
2.762295081967213,2109.4277
2.7650273224043715,2109.4722
2.76775956284153,2109.5757
2.7704918032786887,2109.7234
2.773224043715847,2109.77
2.7759562841530054,2109.55
2.778688524590164,2109.4373
2.781420765027322,2109.543
2.7841530054644807,2109.3257
2.7868852459016393,2109.2756
2.789617486338798,2109.4175
2.7923497267759565,2109.4023
2.7950819672131146,2109.4087
2.797814207650273,2109.2515
2.800546448087432,2109.1665
2.80327868852459,2109.2024
2.8060109289617485,2108.9941
2.808743169398907,2108.9062
2.8114754098360657,2108.831
2.8142076502732243,2108.6553
2.8169398907103824,2108.7017
2.819672131147541,2108.6372
2.8224043715846996,2108.4521
2.8251366120218577,2108.308
2.8278688524590163,2107.901
2.830601092896175,2107.322
2.8333333333333335,2106.9634
2.836065573770492,2107.0295
2.83879781420765,2106.9587
2.841530054644809,2106.3757
2.8442622950819674,2105.523
2.8469945355191255,2105.1074
2.849726775956284,2105.026
2.8524590163934427,2104.4106
2.855191256830601,2103.537
2.8579234972677594,2102.946
2.860655737704918,2102.6968
